Curso;Cadeiras;Turno;Turma;Inscritos;Dia da Semana;Início;Fim;Dia;Características da sala pedida para a aula;Sala;Lotação;Características reais da sala;Sala da aula
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;Ter;08:00:00;09:30:00;13/09/2022;Sala de Aulas normal;B2.02;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;C5.02
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;Qua;11:00:00;12:30:00;14/12/2022;Sala de Aulas normal;1,00E+06;10.0;Sala/anfiteatro aulas, Horário sala visível portal público;D1.08
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;Qua;11:00:00;12:30:00;07/12/2022;Sala de Aulas normal;1,00E+06;12.0;Sala/anfiteatro aulas, Horário sala visível portal público;0,00E+00
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;Qua;11:00:00;12:30:00;30/11/2022;Sala de Aulas normal;1,00E+06;32.0;Sala/anfiteatro aulas, Horário sala visível portal público;AA3.40
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;Qua;11:00:00;12:30:00;23/11/2022;Sala de Aulas normal;1,00E+06;72.0;Sala/anfiteatro aulas, Horário sala visível portal público;Auditório 0NE01
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;Qua;11:00:00;12:30:00;16/11/2022;Sala de Aulas normal;1,00E+06;10.0;Sala/anfiteatro aulas, Horário sala visível portal público;D1.08
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;Qua;11:00:00;12:30:00;09/11/2022;Sala de Aulas normal;1,00E+06;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;2,00E+07
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;Qua;11:00:00;12:30:00;26/10/2022;Sala de Aulas normal;1,00E+06;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;1,00E+02
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;Qua;11:00:00;12:30:00;19/10/2022;Sala de Aulas normal;1,00E+06;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;AA2.29
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;Qua;11:00:00;12:30:00;12/10/2022;Sala de Aulas normal;1,00E+06;28.0;Sala/anfiteatro aulas, Horário sala visível portal público;D1.06
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;Qua;11:00:00;12:30:00;28/09/2022;Sala de Aulas normal;1,00E+06;60.0;Sala/anfiteatro aulas, Horário sala visível portal público;B3.02
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;Qua;11:00:00;12:30:00;21/09/2022;Sala de Aulas normal;1,00E+06;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;1,00E+04
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;Qua;11:00:00;12:30:00;14/09/2022;Sala de Aulas normal;1,00E+06;20.0;Sala/anfiteatro aulas, Horário sala visível portal público;C4.09
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;Seg;19:00:00;20:30:00;03/10/2022;Sala Aulas Mestrado;AA3.24;296.0;Sala/anfiteatro aulas, Horário sala visível portal público;Auditório 1NE03 - JJ Laginha
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;Seg;19:00:00;20:30:00;26/09/2022;Sala Aulas Mestrado;AA3.24;52.0;Sala/anfiteatro aulas, Horário sala visível portal público;C4.01
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;Seg;19:00:00;20:30:00;19/09/2022;Sala Aulas Mestrado;AA3.24;54.0;Sala/anfiteatro aulas, Horário sala visível portal público;C6.01
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;Seg;19:00:00;20:30:00;12/09/2022;Laboratório de Informática;D1.04;34.0;Horário sala visível portal público, Laboratório de Informática;C3.02
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;Sex;19:00:00;20:30:00;07/10/2022;Sala Aulas Mestrado;AA3.24;20.0;Sala/anfiteatro aulas, Horário sala visível portal público;C4.09
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;Sex;19:00:00;20:30:00;30/09/2022;Sala Aulas Mestrado;AA3.24;204.0;Sala/anfiteatro aulas, Horário sala visível portal público;Auditório B1.03
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;Sex;19:00:00;20:30:00;23/09/2022;Sala Aulas Mestrado;AA3.24;8.0;Sala/anfiteatro aulas, Horário sala visível portal público;D2.16
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;Sex;19:00:00;20:30:00;16/09/2022;Sala Aulas Mestrado;AA3.24;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;1,00E+08
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;Seg;17:30:00;19:00:00;03/10/2022;Sala Aulas Mestrado;AA3.24;41.0;Sala/anfiteatro aulas, Horário sala visível portal público;0S01
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;Seg;17:30:00;19:00:00;26/09/2022;Sala Aulas Mestrado;AA3.24;28.0;Sala/anfiteatro aulas, Horário sala visível portal público;AA3.24
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;Seg;17:30:00;19:00:00;19/09/2022;Sala Aulas Mestrado;AA3.24;8.0;Sala/anfiteatro aulas, Horário sala visível portal público;C5.03
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;Seg;17:30:00;19:00:00;12/09/2022;Laboratório de Informática;D1.04;35.0;Horário sala visível portal público, Laboratório de Informática;C1.01
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;Sex;17:30:00;19:00:00;07/10/2022;Sala Aulas Mestrado;AA3.24;70.0;Sala/anfiteatro aulas, Horário sala visível portal público;C5.07
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;Sex;17:30:00;19:00:00;30/09/2022;Sala Aulas Mestrado;AA3.24;20.0;Sala/anfiteatro aulas, Horário sala visível portal público;D1.10
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;Sex;17:30:00;19:00:00;23/09/2022;Sala Aulas Mestrado;AA3.24;68.0;Sala/anfiteatro aulas, Horário sala visível portal público;C4.07
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;Sex;17:30:00;19:00:00;16/09/2022;Sala Aulas Mestrado;AA3.24;52.0;Sala/anfiteatro aulas, Horário sala visível portal público;1,00E+03
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;16:00:00;17:30:00;06/12/2022;Sala de Aulas normal;C6.02;1.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;A1
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;16:00:00;17:30:00;29/11/2022;Sala de Aulas normal;C6.02;28.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;AA3.24
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;16:00:00;17:30:00;22/11/2022;Sala de Aulas normal;C6.02;35.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;C1.01
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;16:00:00;17:30:00;15/11/2022;Sala de Aulas normal;C6.02;10.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;AA3.32
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;16:00:00;17:30:00;08/11/2022;Sala de Aulas normal;C6.02;89.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Auditório 0NE03 - Mário Murteira
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;16:00:00;17:30:00;25/10/2022;Sala de Aulas normal;C6.02;80.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Auditório Afonso de Barros
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;16:00:00;17:30:00;18/10/2022;Sala de Aulas normal;C6.02;72.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Auditório 0NE01
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;16:00:00;17:30:00;11/10/2022;Sala de Aulas normal;C6.02;498.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Grande Auditório
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;16:00:00;17:30:00;04/10/2022;Sala/anfiteatro aulas;C6.02;12.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;C6.09
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;16:00:00;17:30:00;27/09/2022;Sala/anfiteatro aulas;C6.02;72.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;C5.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;16:00:00;17:30:00;20/09/2022;Sala/anfiteatro aulas;C6.02;60.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Auditório C1.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;16:00:00;17:30:00;13/09/2022;Não necessita de sala;;27.0;;D1.07
MA, MA-UTAD, EP;Métodos de Pesquisa em Antropologia (2º Ciclo);01186TP01;MEPB1, MAA1, MA-A1;27;Qua;18:00:00;20:00:00;14/12/2022;Sala/anfiteatro aulas;AA2.24;8.0;Sala/anfiteatro aulas, Horário sala visível portal público;D3.16
MA, MA-UTAD, EP;Métodos de Pesquisa em Antropologia (2º Ciclo);01186TP01;MEPB1, MAA1, MA-A1;27;Qua;18:00:00;20:00:00;07/12/2022;Sala Aulas Mestrado;AA2.24;20.0;Sala/anfiteatro aulas, Horário sala visível portal público;D1.03
MA, MA-UTAD, EP;Métodos de Pesquisa em Antropologia (2º Ciclo);01186TP01;MEPB1, MAA1, MA-A1;27;Qua;18:00:00;20:00:00;30/11/2022;Sala Aulas Mestrado;AA2.24;192.0;Sala/anfiteatro aulas, Horário sala visível portal público;Auditório B1.04
MA, MA-UTAD, EP;Métodos de Pesquisa em Antropologia (2º Ciclo);01186TP01;MEPB1, MAA1, MA-A1;27;Qua;18:00:00;20:00:00;23/11/2022;Sala Aulas Mestrado;AA2.24;129.0;Sala/anfiteatro aulas, Horário sala visível portal público;Auditório 2
MA, MA-UTAD, EP;Métodos de Pesquisa em Antropologia (2º Ciclo);01186TP01;MEPB1, MAA1, MA-A1;27;Qua;18:00:00;20:00:00;16/11/2022;Sala Aulas Mestrado;AA2.24;8.0;Sala/anfiteatro aulas, Horário sala visível portal público;D3.16
MA, MA-UTAD, EP;Métodos de Pesquisa em Antropologia (2º Ciclo);01186TP01;MEPB1, MAA1, MA-A1;27;Qua;18:00:00;20:00:00;09/11/2022;Sala Aulas Mestrado;AA2.24;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;1,00E+08
MA, MA-UTAD, EP;Métodos de Pesquisa em Antropologia (2º Ciclo);01186TP01;MEPB1, MAA1, MA-A1;27;Qua;18:00:00;20:00:00;02/11/2022;Sala Aulas Mestrado;AA2.24;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;1,00E+06
MA, MA-UTAD, EP;Métodos de Pesquisa em Antropologia (2º Ciclo);01186TP01;MEPB1, MAA1, MA-A1;27;Qua;18:00:00;20:00:00;26/10/2022;Sala Aulas Mestrado;AA2.24;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;AA2.23
MA, MA-UTAD, EP;Métodos de Pesquisa em Antropologia (2º Ciclo);01186TP01;MEPB1, MAA1, MA-A1;27;Qua;18:00:00;20:00:00;19/10/2022;Sala Aulas Mestrado;AA2.24;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;B2.01
MA, MA-UTAD, EP;Métodos de Pesquisa em Antropologia (2º Ciclo);01186TP01;MEPB1, MAA1, MA-A1;27;Qua;18:00:00;20:00:00;12/10/2022;Sala Aulas Mestrado;AA2.24;16.0;Sala/anfiteatro aulas, Horário sala visível portal público;C7.06
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Seg;11:00:00;12:30:00;05/12/2022;Sala/anfiteatro aulas;C5.02;1.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;0NE
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Qui;13:00:00;14:30:00;15/12/2022;Sala de Aulas normal;C5.08;1.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Balneário masculino
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Qui;13:00:00;14:30:00;24/11/2022;Sala de Aulas normal;C5.08;60.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;B3.04
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Qui;13:00:00;14:30:00;17/11/2022;Sala de Aulas normal;C5.08;16.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;C7.07
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Qui;13:00:00;14:30:00;10/11/2022;Sala de Aulas normal;C5.08;48.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;1,00E+10
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Qui;13:00:00;14:30:00;03/11/2022;Sala de Aulas normal;C5.08;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;2,00E+02
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Qui;13:00:00;14:30:00;27/10/2022;Sala de Aulas normal;C5.08;1.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;B2
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Qui;13:00:00;14:30:00;20/10/2022;Sala de Aulas normal;C5.08;296.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Auditório 1NE03 - JJ Laginha
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Qui;13:00:00;14:30:00;13/10/2022;Sala de Aulas normal;C5.08;20.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;D1.10
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;C5.08;52.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;C2.01
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Qui;13:00:00;14:30:00;29/09/2022;Sala de Aulas normal;C5.08;2.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;D0.01
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Qui;13:00:00;14:30:00;22/09/2022;Sala de Aulas normal;C3.01;20.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;D1.03
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;09:30:00;11:00:00;06/12/2022;Laboratório de Informática;;12.0;;C6.09
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;09:30:00;11:00:00;29/11/2022;Laboratório de Informática;D1.11;89.0;Horário sala visível portal público, Laboratório de Informática;Auditório 0NE02-Caiano Pereira
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;09:30:00;11:00:00;22/11/2022;Laboratório de Informática;D1.11;50.0;Horário sala visível portal público, Laboratório de Informática;1,00E+08
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;09:30:00;11:00:00;15/11/2022;Laboratório de Informática;D1.11;32.0;Horário sala visível portal público, Laboratório de Informática;AA3.40
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;09:30:00;11:00:00;08/11/2022;Laboratório de Informática;D1.11;52.0;Horário sala visível portal público, Laboratório de Informática;C2.01
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;09:30:00;11:00:00;25/10/2022;Laboratório de Informática;D1.11;16.0;Horário sala visível portal público, Laboratório de Informática;C7.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;09:30:00;11:00:00;18/10/2022;Laboratório de Informática;D1.11;72.0;Horário sala visível portal público, Laboratório de Informática;Auditório 0NE01
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;09:30:00;11:00:00;11/10/2022;Laboratório de Informática;D1.11;1.0;Horário sala visível portal público, Laboratório de Informática;B1.02
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;09:30:00;11:00:00;04/10/2022;Laboratório de Informática;D1.11;9.0;Horário sala visível portal público, Laboratório de Informática;C4.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;09:30:00;11:00:00;27/09/2022;Laboratório de Informática;D1.11;8.0;Horário sala visível portal público, Laboratório de Informática;D3.16
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;09:30:00;11:00:00;20/09/2022;Laboratório de Informática;D1.11;20.0;Horário sala visível portal público, Laboratório de Informática;D1.03
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;09:30:00;11:00:00;13/09/2022;Laboratório de Informática;D1.11;296.0;Horário sala visível portal público, Laboratório de Informática;Auditório 1NE03 - JJ Laginha
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;11:00:00;12:30:00;06/12/2022;Laboratório de Informática;;60.0;;B3.05
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;11:00:00;12:30:00;29/11/2022;Laboratório de Informática;D1.11;50.0;Horário sala visível portal público, Laboratório de Informática;2,00E+02
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;11:00:00;12:30:00;22/11/2022;Laboratório de Informática;D1.11;50.0;Horário sala visível portal público, Laboratório de Informática;2,00E+04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;11:00:00;12:30:00;15/11/2022;Laboratório de Informática;D1.11;250.0;Horário sala visível portal público, Laboratório de Informática;Auditório 4
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;11:00:00;12:30:00;08/11/2022;Laboratório de Informática;D1.11;50.0;Horário sala visível portal público, Laboratório de Informática;AA2.23
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;11:00:00;12:30:00;25/10/2022;Laboratório de Informática;D1.11;80.0;Horário sala visível portal público, Laboratório de Informática;Auditório Afonso de Barros
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;11:00:00;12:30:00;18/10/2022;Laboratório de Informática;D1.11;180.0;Horário sala visível portal público, Laboratório de Informática;Auditório B2.03
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;11:00:00;12:30:00;11/10/2022;Laboratório de Informática;D1.11;180.0;Horário sala visível portal público, Laboratório de Informática;Auditório B2.03
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;11:00:00;12:30:00;04/10/2022;Laboratório de Informática;D1.11;50.0;Horário sala visível portal público, Laboratório de Informática;D1.09
